,context,question,answerA,answerB,answerC,correct
4099,A Skylar levou o carro até ao aeroporto para ir buscar a amiga da viagem.,Como descreveria a Skylar?,Só preocupada com ela mesma.,Um bom amigo.,uma pessoa egoísta,B
4100,Addison cortou o cabelo do Austin mais curto do que o esperado porque eles tinham acabado de entrar em uma briga.,Porque é que a Addison fez isto?,Fazer o Austin feliz.,Ajudar o Austin a encontrar um novo penteado.,- Fazer o Austin zangado.,C
4101,Lee ajoelhou-se ao lado de Jesse para ver como estavam depois de se machucar durante o jogo de futebol.,Como é que o Lee se sentiria depois?,Disponível e envolvido,atencioso,egoísta,B
4102,A Tracy cumpriu a sua função e o patrão deu-lhes um aumento.,Como descreveria a Tracy?,um empregado médio,motivado,um trabalhador árduo,C
4103,Remy confirmou a resposta e teve que descrever o que isso significava para os outros.,Como os outros se sentiriam como resultado?,bom sobre a aprendizagem,Trabalho duro,uma boa pessoa,A
4104,A Cameron comprou um relógio novo à Skylar e disse-lhes que os adoravam muito.,O que vai a Skylar querer fazer a seguir?,Ver se a Skylar gosta do relógio.,magoado Skylar,Usa o relógio.,C
4105,Alex tinha economizado e trabalhado duro por vários anos e tinha encontrado uma casa para comprar.,Como se sentiria o Alex depois?,Que a vida nunca funciona,que eles deveriam trabalhar mais duro,que o trabalho duro vale a pena.,C
4106,A Bailey empurrou o gato da Tracy para longe da porta quando ouviu o cão a subir as escadas.,Porque é que a Bailey fez isto?,Fecha a porta.,"impedir que o gato bate no nariz do cão quando ele diz ""olá""",assustar o gato.,B
4107,A Skylar decidiu contratar um tutor para melhorar a nota de ciências.,O que vai acontecer à Skylar?,ter uma nota superior em ciências,contratar um tutor,Obter uma nota melhor em ciências,C
4108,Quinn apagou um incêndio porque estava a começar a chover fumo nas áreas das outras pessoas.,Como descreveria o Quinn?,Um pouco envergonhado.,Um pouco culpado.,responsável,C
4109,Cameron estava sentada na sala de aula esperando que o professor passasse os testes.,O que é que a Cameron vai querer fazer a seguir?,Seja um bom aluno.,Obter uma boa nota,deixar a escola,B
4110,Sydney convidou a amiga para ir a casa deles e a amiga trouxe uma caixa de chocolates surpreendentemente.,O que é que a Sydney precisa de fazer antes disto?,Peça ao amigo deles para vir,Experimente os chocolates na caixa.,Come a caixa de chocolates.,A
4111,Skylar estava vestida de uma forma tão bonita que sua confiança disparou enquanto fazia a dança.,Como é que a Skylar se sentiria depois?,orgulhoso,desprezado,Ansioso,A
4112,A Tracy perguntou ao Jesse se ela estava pronta para ir ao baile com ela.,Como Jesse se sentiria?,irritado,Gosta de ir a festas.,Pronto .,C
4113,"Cameron acreditava que os olhos de Ash eram avelãs, mas percebeu que na verdade são azuis.",O que é que a Cameron precisa de fazer antes disto?,Corrigem-se para Ash,Olha para os olhos do Ash.,Peço desculpa ao Ash .,B
4114,O Austin decidiu que era altura e levou a Riley a um médico.,Como é que a Riley se sentiria?,Despreocupado e mau .,Proativo e atencioso,Despreocupado e cruel,B
4115,"O Jesse estava com ciúmes, por isso tirou-lhe a namorada do Robin.",Como descreveria o Jesse?,Como se a namorada deles não fosse muito leal.,como egoísta,Estou chateado com o Jesse.,B
4116,A Tracy tomou remédio para se preparar para a data da cirurgia.,O que é que a Tracy vai querer fazer a seguir?,Faça uma cirurgia,consultar um médico,ter um problema que necessitou de cirurgia,A
4117,"A Sasha tinha medo de aranhas quando encontrou uma na cama, acabou por chamar um exterminador e dormir no namorado durante uma semana.",Como descreveria a Sasha?,tímido,É uma tolice por ser tão extrema.,assustado,C
4118,"Depois de ter uma infância terrível, Lee foi para a faculdade e tornou-se muito bom.",Como descreveria o Lee?,Muito estúpido.,Muito inteligente.,muito anti-social,B
4119,Cameron saiu para trabalhar quando viu seu bom amigo Casey no estacionamento.,Como se sentiria Cameron depois?,terrificado,nunca muito ocupado para falar com Casey,feliz,C
4120,A Aubrey construiu um motor para o carro e instalou-o sozinha sem ajuda.,Como é que o Aubrey se sentiria depois?,sentir orgulho,Inteligente,Aborrecido.,A
4121,"Enquanto estava numa viagem de acampamento, Riley perdeu-se no bosque o dia todo.",O que é que a Riley vai querer fazer a seguir?,Destruam a tenda dele.,Obrigado Sydney.,Volte para o bosque.,B
4122,Quinn protegeu o batalhão de ataques durante a batalha feroz da guerra.,Como se sentiria o Quinn?,defensivo,cansado e pronto para partir,Com medo e nervoso .,A
4123,A Skylar subiu ao barco depois de ter verificado se não havia mais ninguém a bordo.,Como é que a Skylar se sentiria depois?,irritado,irritado,subtil,C
4124,"A Aubrey, irmã mais velha de Jesse, foi responsável por um acidente de carro que deixou Jesse paraplégico.",Porque é que o Aubrey fez isto?,- O Jesse foi ferido num acidente.,ter um acidente de carro,Assumam total responsabilidade pelo próprio membro da família,C
4125,O Carson deu-me um presente de aniversário quando todos se esqueceram de mim.,O que é que o Carson vai querer fazer a seguir?,Leva-me a jantar.,grita comigo .,Abandonem-me .,A
4126,O Remy foi ao banco e tirou algum dinheiro dela.,O que é que o Remy vai querer fazer a seguir?,Gasta o dinheiro.,ir a um espectáculo,alugar um filme,A
4127,A Tracy olhou para o relógio do Quinn e percebeu que eles estavam atrasados para o filme.,O que quer o Quinn fazer a seguir?,Tente trocar os bilhetes para uma exibição posterior,Esquece de ver o filme.,Diz ao Quinn que eles chegaram atrasados.,A
4128,O Remy voltou da escola depois de ter tido um dia muito bom.,Como descreveria o Remy?,Tão felizes que tiveram um bom dia,- É bom.,Como se tivesse de passar o dia,A
4129,Bailey é uma estudante do ensino médio. Bailey uniu forças com os voluntários.,Como descreveria a Bailey?,Cheio de preocupação altruísta pelo bem-estar dos rios,Quer aumentar as suas hipóteses de entrar na universidade,Quer aumentar as chances de entrar em uma casa danificada,A
4130,Bailey alugou as propriedades de gestão por uma taxa e ficou satisfeito com o lucro.,O que os Outros vão querer fazer a seguir?,Celebra a próxima .,Ganhar a vida,Os outros vão ficar zangados a seguir.,A
4131,"O Jordan estava cansado e exausto, por isso tentou dormir.",Porque é que a Jordan fez isto?,fugir dos seus problemas,Vai dormir.,Esqueça os problemas dele.,B
4132,"Durante a relação, a Bailey impediu o Carson de ver tudo o que não era bom para uma relação saudável.",Porque é que a Bailey fez isto?,Separou-se secretamente do Carson .,Mostrar o seu amor pelo Carson,Ter um relacionamento feliz,C
4133,Taylor deu a sua palavra de que se encontrariam no café de pizza local.,Como é que a Taylor se sentiria depois?,conflitantes,Aborrecido.,feliz,C
4134,Taylor pressionou as mãos da Skylar no cimento molhado para recordar as impressões de mão dela quando criança.,O que é que a Taylor vai querer fazer a seguir?,Misture cimento em seguida,Verifique a impressão a seguir .,Fiz isto para me lembrar.,B
4135,Quinn salvou o negócio da Kendall da ruína depois de ela implorar ajuda à Quinn.,O que é que a Kendall vai querer fazer a seguir?,Reciprocamente de alguma forma,Peça outro favor ao Quinn .,Esquece o favor.,A
4136,Carson jogava basquetebol na escola algumas horas todos os dias para melhorar.,Como é que o Carson se sentiria depois?,passivo,preguiçoso,orgulhoso,C
4137,Jan dividiu o mapa em distritos para a eleição que beneficiaram Jan sobre outros candidatos.,Como se sentiriam os Outros?,Enganado,Sentir-se inteligente,digno,A
4138,"Robin sempre disse que iria primeiro, mas Sydney, sempre querendo provar que estava errada, precedeu a morte de Robin com a sua própria.",O que diz isto sobre a Sydney?,Já não está connosco .,Chegar ao Céu,Veja os anjos,A
4139,"Jesse queria tratar seus amigos, então ele levou dinheiro para um bar.",Como os amigos de Jesse se sentiriam como resultado?,Como se Jesse fosse um grande amigo,Como tirar vantagem de Jesse,Comprar as bebidas mais caras,A
4140,A Skylar dava ao filho comida saudável para o pequeno-almoço todas as manhãs.,O que vai a Skylar querer fazer a seguir?,Limpa os pratos do pequeno almoço.,A Skyler vai querer que o filho vá para a escola .,limpar,A
4141,O Riley virou o calcanhar e saiu do prédio.,Porque é que a Riley fez isto?,Estava zangado.,Vai procurar um edifício melhor.,Vai para casa e fuma .,A
4142,A Taylor estava a falar na aula e meteu-se em sarilhos.,O que os Outros vão querer fazer a seguir?,mau,Será que o Taylor vai ficar longe dos problemas ?,ser falador,B
4143,Alex chegou ao cume da montanha depois de escalar o dia todo.,O que é que a Alex precisa de fazer antes disto?,Vai para a montanha.,Tirar uma pausa da civilização,alcançar um objetivo pessoal,A
4144,O Ash bateu com o vizinho e puxou o gatilho.,Como descreveria o Ash?,Um homem cristão,Um homem perverso.,devastado,B
4145,"Austin ajudou Tim quando ele realmente precisava, então Austin foi distinguido como um amigo em vez de inimigo.",Como Austin se sentiria depois?,Irritado,Gratidão,Solitário,B
4146,Addison viu um carro na garagem e não esperava que seus pais voltassem tão cedo.,Como você descreveria Addison?,mudo,irritada,descuidada,B
4147,"A Tracy falou durante uma hora, as outras pessoas na sala estavam a ficar inquietas.",O que os Outros vão querer fazer a seguir?,Ver televisão,Espero que a Tracy pare de falar.,Aconselha a Tracy.,B
4148,"Robin começou a corrida com uma liderança forte, mas rapidamente se esgotou.",O que Robin vai querer fazer a seguir?,Tire os sapatos dela,Faça uma pausa,Levar um carro,B
4149,O Bailey viu como a Skylar estava a trabalhar e limpou-lhe o suor da testa.,Como é que a Skylar se sentiria?,Cuidado,cansado e pronto para dormir,irritado com ele,B
4150,Kai acelerou o motor e correu pela estrada a uma velocidade muito alta.,Como é que o Kai se sentiria depois?,passivo,vivo,Aborrecido.,B
4151,"O Carson retirou o dinheiro, mudando de ideias sobre comprar o carro.",Como é que o Carson se sentiria depois?,Feliz por ainda ter o dinheiro .,indeciso,oscilando,A
4152,A Cameron pediu à Skylar para ir ao baile com eles.,O que é que a Cameron vai querer fazer a seguir?,Vai ao baile sozinho.,Pergunte se já tiveram um encontro.,É mau para a Cameron.,A
4153,Sasha desenvolveu uma atitude sobre Austin e entraram numa briga de rua por trás da escola.,O que acontecerá com Austin?,storm away,irritação,storm away sad,A
4154,A Jordan estava a dar aulas particulares ao Casey e deu-lhe exemplos de frases para estudar.,Por que razão o Jordan fez isto?,Queria ter a certeza que o Casey tinha passado .,Queria ter a certeza que o Casey tinha falhado.,Fazer bem na escola,A
4155,A Addison era advogada e ajudou o Quinn a obter crédito pelo trabalho que o Quinn fez com o Kai pela marca registrada.,O que é que a Addison precisa de fazer antes disto?,Segura-o .,Pesquisa da Quinn.,Submeter o trabalho,B
4156,A Robin fez os trabalhos de casa de matemática e teve uma nota muito boa.,O que é que a Robin precisa de fazer antes disto?,Planejar trabalhar duro,Vai ao parque.,alugar um filme,A
4157,"A Aubrey foi inscrita no melhor concurso de ortografia do mundo e eles queriam muito ganhar, por isso praticaram durante semanas e semanas.",O que é que o Aubrey vai querer fazer a seguir?,Aprenda a origem das palavras e como são escritas,Tentar o melhor que podem.,Não fazer um esforço,B
4158,A Aubrey ouviu um ruído de barulho quando chegou tarde a casa depois de uma festa.,Como é que o Aubrey se sentiria depois?,Assustada e nervosa.,um bom ouvinte,excitado e pronto,A
4159,O Remy trabalhou durante vários anos depois da faculdade como contabilista de nível inicial.,O que é que o Remy vai querer fazer a seguir?,começar a candidatar-se a cargos de gestão júnior na sua empresa,Deixa a contabilidade e arranja um emprego no McDonald's.,Começa a desviar dinheiro da empresa agora que eles finalmente começaram a confiar nele.,A
4160,A Bailey tinha sido oferecida uma oferta para o negócio falhado dela.,Porque fez o Casey isto?,Dar um bom conselho ao Bailey.,sabotar o potencial futuro da Bailey.,Vender o negócio,A
4161,"O Taylor era o melhor general, por isso liderou o exército do Aubrey.",O que vai acontecer ao Aubrey?,A Aubrey vai ficar feliz.,Morrer como herói.,A Aubrey vai ficar zangada.,A
4162,Ash foi para um bom colégio e recebeu a sua formação.,Por que o Ash fez isso?,quis obter alguns novos amigos,quis obter uma boa educação,Pagamento de empréstimos para os alunos,B
4163,"Na noite do grande concurso de beleza, Jordan fez o cabelo e a maquiagem de Sydney perfeitamente.",O que vai acontecer com Sydney?,fazer muito bem no concurso de beleza,Ficar chateado com a incompetência de Jordan,ser expulso do concurso de beleza,A
4164,Jesse chamou a enfermeira para o quarto quando a mãe finalmente acordou depois de ter sido atacada por um estranho.,O que os Outros vão querer fazer a seguir?,"Chama ao Jesse de ""valente"".",Fica feliz pelo Jesse .,Está bem.,B
4165,A Quinn deu-lhes um dos livros que escreveu sobre depressão.,Como se sentiria o Quinn depois?,Mal sobre a escrita dela,Como se ela tivesse falhado.,Como ela ajudou.,C
4166,"O Kai não podia tomar uma decisão, por isso a Sydney decidiu-se com ele e disse sim.",Como é que o Kai se sentiria?,apoio,irritado com Sydney,Estou feliz com a decisão.,B
4167,A Riley atirou uma pedra à casa deles porque estava zangada com eles.,Como é que a Riley se sentiria depois?,Um jovem perturbado.,Como se não ajudasse.,Peço desculpa .,B
4168,"A Alex queria chegar à fonte primeiro, mas afastou a Quinn.",O que vai acontecer ao Quinn?,Ser malvado .,Chega lá primeiro.,ferido,C
4169,Jan colocou um pano nas ancas da Addison para as manter cobertas para que ninguém se ofendesse.,O que é que a Addison vai querer fazer a seguir?,ser atencioso,Parem de fazer o que estão a fazer.,evitar ofender,C
4170,"Casey disse a Sydney que ele ainda a amava, e encheu o coração de Sydney de alegria.",O que vai querer fazer o Casey a seguir?,ir às compras para comprar roupas apropriadas de férias,Ligue para o seu agente de viagens para agendar a viagem de negócios,ir às compras para comprar uns calções e fatos de esqui,A
4171,Cameron pediu ao Casey para escrever o relatório porque ele estava muito ocupado com o trabalho.,O que é que a Cameron precisa de fazer antes disto?,precisava de tomar mais do que ele podia mastigar,Agradeça o Casey .,Dá um aumento ao Casey.,A
